model_type,dataset_type,stem,original_path,watermarked_path,logmel_score,stft_score
wavmark,spoofed,E_0001478630,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001478630.flac,watermarked_audios/wavmark/spoofed/E_0001478630_watermarked.flac,1.488917350769043,1.8208794593811035
wavmark,spoofed,E_0009384898,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009384898.flac,watermarked_audios/wavmark/spoofed/E_0009384898_watermarked.flac,2.095048189163208,1.9849783182144165
wavmark,spoofed,E_0005671523,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005671523.flac,watermarked_audios/wavmark/spoofed/E_0005671523_watermarked.flac,1.1291389465332031,1.5318022966384888
wavmark,spoofed,E_0007893774,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0007893774.flac,watermarked_audios/wavmark/spoofed/E_0007893774_watermarked.flac,1.315903902053833,1.4510170221328735
wavmark,spoofed,E_0002481762,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0002481762.flac,watermarked_audios/wavmark/spoofed/E_0002481762_watermarked.flac,0.921230137348175,1.3723199367523193
wavmark,spoofed,E_0000540119,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000540119.flac,watermarked_audios/wavmark/spoofed/E_0000540119_watermarked.flac,0.9182315468788147,1.1232796907424927
wavmark,spoofed,E_0004298649,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0004298649.flac,watermarked_audios/wavmark/spoofed/E_0004298649_watermarked.flac,1.6632004976272583,1.4529399871826172
wavmark,spoofed,E_0008840837,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008840837.flac,watermarked_audios/wavmark/spoofed/E_0008840837_watermarked.flac,1.6935054063796997,2.273014545440674
wavmark,spoofed,E_0009924368,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009924368.flac,watermarked_audios/wavmark/spoofed/E_0009924368_watermarked.flac,1.3430695533752441,1.3575644493103027
wavmark,spoofed,E_0005267978,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005267978.flac,watermarked_audios/wavmark/spoofed/E_0005267978_watermarked.flac,0.8787146806716919,1.4335800409317017
wavmark,spoofed,E_0006211666,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0006211666.flac,watermarked_audios/wavmark/spoofed/E_0006211666_watermarked.flac,1.3814531564712524,1.8958649635314941
wavmark,spoofed,E_0003636012,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003636012.flac,watermarked_audios/wavmark/spoofed/E_0003636012_watermarked.flac,0.46571406722068787,1.0350582599639893
wavmark,spoofed,E_0006285134,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0006285134.flac,watermarked_audios/wavmark/spoofed/E_0006285134_watermarked.flac,1.7712916135787964,1.7981531620025635
wavmark,spoofed,E_0002395442,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0002395442.flac,watermarked_audios/wavmark/spoofed/E_0002395442_watermarked.flac,1.0134177207946777,1.3174351453781128
wavmark,spoofed,E_0003020870,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003020870.flac,watermarked_audios/wavmark/spoofed/E_0003020870_watermarked.flac,1.1799348592758179,1.9569441080093384
wavmark,spoofed,E_0001706021,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001706021.flac,watermarked_audios/wavmark/spoofed/E_0001706021_watermarked.flac,1.2349733114242554,1.7377064228057861
wavmark,spoofed,E_0009729190,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009729190.flac,watermarked_audios/wavmark/spoofed/E_0009729190_watermarked.flac,0.9031231999397278,1.800032138824463
wavmark,spoofed,E_0001578323,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001578323.flac,watermarked_audios/wavmark/spoofed/E_0001578323_watermarked.flac,1.0071697235107422,1.3747124671936035
wavmark,spoofed,E_0004263944,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0004263944.flac,watermarked_audios/wavmark/spoofed/E_0004263944_watermarked.flac,0.641715943813324,0.9205241203308105
wavmark,spoofed,E_0001621932,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001621932.flac,watermarked_audios/wavmark/spoofed/E_0001621932_watermarked.flac,0.4328630864620209,0.9374366998672485
wavmark,spoofed,E_0006168140,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0006168140.flac,watermarked_audios/wavmark/spoofed/E_0006168140_watermarked.flac,1.0908507108688354,1.6499923467636108
wavmark,spoofed,E_0009334964,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009334964.flac,watermarked_audios/wavmark/spoofed/E_0009334964_watermarked.flac,1.434230923652649,2.0164217948913574
wavmark,spoofed,E_0008913475,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008913475.flac,watermarked_audios/wavmark/spoofed/E_0008913475_watermarked.flac,0.9335536360740662,1.5655759572982788
wavmark,spoofed,E_0007044173,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0007044173.flac,watermarked_audios/wavmark/spoofed/E_0007044173_watermarked.flac,1.325351595878601,2.015939950942993
wavmark,spoofed,E_0000562839,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000562839.flac,watermarked_audios/wavmark/spoofed/E_0000562839_watermarked.flac,1.2819058895111084,1.6721203327178955
wavmark,spoofed,E_0003212174,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003212174.flac,watermarked_audios/wavmark/spoofed/E_0003212174_watermarked.flac,1.15264093875885,1.1587642431259155
wavmark,spoofed,E_0009770078,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009770078.flac,watermarked_audios/wavmark/spoofed/E_0009770078_watermarked.flac,0.7664545178413391,0.9984034895896912
wavmark,spoofed,E_0003336437,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003336437.flac,watermarked_audios/wavmark/spoofed/E_0003336437_watermarked.flac,1.3491530418395996,1.6659613847732544
wavmark,spoofed,E_0001786480,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001786480.flac,watermarked_audios/wavmark/spoofed/E_0001786480_watermarked.flac,1.2134195566177368,1.7551497220993042
wavmark,spoofed,E_0005465601,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005465601.flac,watermarked_audios/wavmark/spoofed/E_0005465601_watermarked.flac,1.8129011392593384,2.4797513484954834
wavmark,spoofed,E_0002119027,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0002119027.flac,watermarked_audios/wavmark/spoofed/E_0002119027_watermarked.flac,1.3328312635421753,1.9937487840652466
wavmark,spoofed,E_0007454880,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0007454880.flac,watermarked_audios/wavmark/spoofed/E_0007454880_watermarked.flac,0.736321210861206,1.5142909288406372
wavmark,spoofed,E_0009860508,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009860508.flac,watermarked_audios/wavmark/spoofed/E_0009860508_watermarked.flac,0.9215341210365295,1.6261160373687744
wavmark,spoofed,E_0001870600,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001870600.flac,watermarked_audios/wavmark/spoofed/E_0001870600_watermarked.flac,0.8379671573638916,1.4655239582061768
wavmark,spoofed,E_0003340157,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003340157.flac,watermarked_audios/wavmark/spoofed/E_0003340157_watermarked.flac,1.3892295360565186,1.3119350671768188
wavmark,spoofed,E_0001525085,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001525085.flac,watermarked_audios/wavmark/spoofed/E_0001525085_watermarked.flac,2.3322317600250244,2.234776735305786
wavmark,spoofed,E_0008742439,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008742439.flac,watermarked_audios/wavmark/spoofed/E_0008742439_watermarked.flac,0.9256846308708191,1.8886094093322754
wavmark,spoofed,E_0008681146,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008681146.flac,watermarked_audios/wavmark/spoofed/E_0008681146_watermarked.flac,1.2500563859939575,2.097397565841675
wavmark,spoofed,E_0007577714,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0007577714.flac,watermarked_audios/wavmark/spoofed/E_0007577714_watermarked.flac,0.554884135723114,1.126420259475708
wavmark,spoofed,E_0006106883,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0006106883.flac,watermarked_audios/wavmark/spoofed/E_0006106883_watermarked.flac,0.6108012795448303,1.2522969245910645
wavmark,spoofed,E_0000014603,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000014603.flac,watermarked_audios/wavmark/spoofed/E_0000014603_watermarked.flac,1.1023426055908203,0.8744059801101685
wavmark,spoofed,E_0007981693,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0007981693.flac,watermarked_audios/wavmark/spoofed/E_0007981693_watermarked.flac,0.6460428833961487,1.5330398082733154
wavmark,spoofed,E_0001253940,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001253940.flac,watermarked_audios/wavmark/spoofed/E_0001253940_watermarked.flac,0.7537397742271423,1.2865610122680664
wavmark,spoofed,E_0001878898,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001878898.flac,watermarked_audios/wavmark/spoofed/E_0001878898_watermarked.flac,1.006683588027954,1.8438321352005005
wavmark,spoofed,E_0006255348,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0006255348.flac,watermarked_audios/wavmark/spoofed/E_0006255348_watermarked.flac,0.9450911283493042,1.2737674713134766
wavmark,spoofed,E_0004621745,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0004621745.flac,watermarked_audios/wavmark/spoofed/E_0004621745_watermarked.flac,1.44160795211792,1.84498929977417
wavmark,spoofed,E_0002476724,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0002476724.flac,watermarked_audios/wavmark/spoofed/E_0002476724_watermarked.flac,1.2444552183151245,1.7882896661758423
wavmark,spoofed,E_0009864863,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009864863.flac,watermarked_audios/wavmark/spoofed/E_0009864863_watermarked.flac,0.9817727208137512,1.2207521200180054
wavmark,spoofed,E_0007967856,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0007967856.flac,watermarked_audios/wavmark/spoofed/E_0007967856_watermarked.flac,1.006457805633545,1.197979211807251
wavmark,spoofed,E_0004970342,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0004970342.flac,watermarked_audios/wavmark/spoofed/E_0004970342_watermarked.flac,1.137757420539856,1.777032494544983
wavmark,spoofed,E_0006374044,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0006374044.flac,watermarked_audios/wavmark/spoofed/E_0006374044_watermarked.flac,0.949639081954956,1.622069001197815
wavmark,spoofed,E_0000797860,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000797860.flac,watermarked_audios/wavmark/spoofed/E_0000797860_watermarked.flac,1.4748752117156982,2.057375907897949
wavmark,spoofed,E_0006142304,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0006142304.flac,watermarked_audios/wavmark/spoofed/E_0006142304_watermarked.flac,1.3592854738235474,1.9499387741088867
wavmark,spoofed,E_0001830486,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001830486.flac,watermarked_audios/wavmark/spoofed/E_0001830486_watermarked.flac,2.0894815921783447,2.0377326011657715
wavmark,spoofed,E_0008039053,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008039053.flac,watermarked_audios/wavmark/spoofed/E_0008039053_watermarked.flac,1.3205230236053467,1.577771544456482
wavmark,spoofed,E_0001259916,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001259916.flac,watermarked_audios/wavmark/spoofed/E_0001259916_watermarked.flac,0.8575541973114014,1.5579606294631958
wavmark,spoofed,E_0005444244,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005444244.flac,watermarked_audios/wavmark/spoofed/E_0005444244_watermarked.flac,1.9587187767028809,2.6889913082122803
wavmark,spoofed,E_0009252414,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009252414.flac,watermarked_audios/wavmark/spoofed/E_0009252414_watermarked.flac,0.9745021462440491,1.7586678266525269
wavmark,spoofed,E_0003026131,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003026131.flac,watermarked_audios/wavmark/spoofed/E_0003026131_watermarked.flac,0.897118091583252,0.7795981764793396
wavmark,spoofed,E_0002447434,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0002447434.flac,watermarked_audios/wavmark/spoofed/E_0002447434_watermarked.flac,0.9678356647491455,2.021589517593384
wavmark,spoofed,E_0006928058,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0006928058.flac,watermarked_audios/wavmark/spoofed/E_0006928058_watermarked.flac,0.8730002641677856,1.7430570125579834
wavmark,spoofed,E_0000243667,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000243667.flac,watermarked_audios/wavmark/spoofed/E_0000243667_watermarked.flac,0.6704174280166626,0.970967710018158
wavmark,spoofed,E_0000202886,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000202886.flac,watermarked_audios/wavmark/spoofed/E_0000202886_watermarked.flac,0.8389995694160461,1.6816918849945068
wavmark,spoofed,E_0003868134,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003868134.flac,watermarked_audios/wavmark/spoofed/E_0003868134_watermarked.flac,1.192251205444336,1.6009488105773926
wavmark,spoofed,E_0004790175,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0004790175.flac,watermarked_audios/wavmark/spoofed/E_0004790175_watermarked.flac,0.6318866014480591,1.3255810737609863
wavmark,spoofed,E_0000960612,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000960612.flac,watermarked_audios/wavmark/spoofed/E_0000960612_watermarked.flac,0.886747419834137,1.2570878267288208
wavmark,spoofed,E_0000588498,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000588498.flac,watermarked_audios/wavmark/spoofed/E_0000588498_watermarked.flac,1.6194285154342651,2.339240312576294
wavmark,spoofed,E_0001239116,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001239116.flac,watermarked_audios/wavmark/spoofed/E_0001239116_watermarked.flac,1.1384530067443848,1.8039331436157227
wavmark,spoofed,E_0003506496,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003506496.flac,watermarked_audios/wavmark/spoofed/E_0003506496_watermarked.flac,2.3555309772491455,2.5350332260131836
wavmark,spoofed,E_0007916945,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0007916945.flac,watermarked_audios/wavmark/spoofed/E_0007916945_watermarked.flac,0.41013556718826294,0.5241886973381042
wavmark,spoofed,E_0003483731,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003483731.flac,watermarked_audios/wavmark/spoofed/E_0003483731_watermarked.flac,0.8571839332580566,0.9748051166534424
wavmark,spoofed,E_0000382391,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000382391.flac,watermarked_audios/wavmark/spoofed/E_0000382391_watermarked.flac,1.5028659105300903,2.1207804679870605
wavmark,spoofed,E_0005093203,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005093203.flac,watermarked_audios/wavmark/spoofed/E_0005093203_watermarked.flac,1.1278581619262695,1.2104337215423584
wavmark,spoofed,E_0001865690,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001865690.flac,watermarked_audios/wavmark/spoofed/E_0001865690_watermarked.flac,0.8490237593650818,1.0162433385849
wavmark,spoofed,E_0007321083,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0007321083.flac,watermarked_audios/wavmark/spoofed/E_0007321083_watermarked.flac,1.0507158041000366,1.84755539894104
wavmark,spoofed,E_0005012694,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0005012694.flac,watermarked_audios/wavmark/spoofed/E_0005012694_watermarked.flac,1.4766993522644043,1.7574665546417236
wavmark,spoofed,E_0001502563,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001502563.flac,watermarked_audios/wavmark/spoofed/E_0001502563_watermarked.flac,0.9876830577850342,1.2563005685806274
wavmark,spoofed,E_0003439865,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003439865.flac,watermarked_audios/wavmark/spoofed/E_0003439865_watermarked.flac,1.0967856645584106,1.1517363786697388
wavmark,spoofed,E_0006601716,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0006601716.flac,watermarked_audios/wavmark/spoofed/E_0006601716_watermarked.flac,1.3086673021316528,1.8724174499511719
wavmark,spoofed,E_0008832850,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008832850.flac,watermarked_audios/wavmark/spoofed/E_0008832850_watermarked.flac,1.735555648803711,2.388716459274292
wavmark,spoofed,E_0006172546,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0006172546.flac,watermarked_audios/wavmark/spoofed/E_0006172546_watermarked.flac,1.238364815711975,1.0474902391433716
wavmark,spoofed,E_0003234522,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003234522.flac,watermarked_audios/wavmark/spoofed/E_0003234522_watermarked.flac,1.0364140272140503,0.982994556427002
wavmark,spoofed,E_0009772537,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0009772537.flac,watermarked_audios/wavmark/spoofed/E_0009772537_watermarked.flac,1.2043417692184448,2.1915035247802734
wavmark,spoofed,E_0008493026,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008493026.flac,watermarked_audios/wavmark/spoofed/E_0008493026_watermarked.flac,1.2203375101089478,1.0748693943023682
wavmark,spoofed,E_0003452038,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0003452038.flac,watermarked_audios/wavmark/spoofed/E_0003452038_watermarked.flac,0.9613504409790039,1.5125339031219482
wavmark,spoofed,E_0001779618,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001779618.flac,watermarked_audios/wavmark/spoofed/E_0001779618_watermarked.flac,0.88069087266922,1.315506100654602
wavmark,spoofed,E_0000109302,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000109302.flac,watermarked_audios/wavmark/spoofed/E_0000109302_watermarked.flac,0.7431146502494812,1.3697012662887573
wavmark,spoofed,E_0001596764,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0001596764.flac,watermarked_audios/wavmark/spoofed/E_0001596764_watermarked.flac,1.202386498451233,2.052673578262329
wavmark,spoofed,E_0006022144,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0006022144.flac,watermarked_audios/wavmark/spoofed/E_0006022144_watermarked.flac,1.5056554079055786,1.1378238201141357
wavmark,spoofed,E_0008234408,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0008234408.flac,watermarked_audios/wavmark/spoofed/E_0008234408_watermarked.flac,1.8465014696121216,2.328875780105591
wavmark,spoofed,E_0000719088,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0000719088.flac,watermarked_audios/wavmark/spoofed/E_0000719088_watermarked.flac,1.0189032554626465,1.3396929502487183
wavmark,spoofed,E_0007578609,datasets/ASVspoof5_partitions/audio_data/spoofed/E_0007578609.flac,watermarked_audios/wavmark/spoofed/E_0007578609_watermarked.flac,1.50679612159729,1.6222831010818481
